Age,WorkClass,education,marritalStatus,Race,Gender,workhours,Incomebracket
42_54,' Private',' Some-college',' Never-married',' White',' Male',80_max,' >50K.'
42_54,' Federal-gov',' Some-college',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
30_41,' Self-emp-inc',' Assoc-acdm',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
30_41,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
42_54,' Federal-gov',' Assoc-acdm',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
30_41,' Local-gov',' Assoc-voc',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
42_54,' Local-gov',' Some-college',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',80_max,' >50K.'
55_66,' Private',' Bachelors',' Widowed',' White',' Female',80_max,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' Assoc-voc',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' Black',' Male',61_79,' >50K.'
55_66,' State-gov',' Some-college',' Married-civ-spouse',' Asian-Pac-Islander',' Male',61_79,' >50K.'
0_29,' Self-emp-not-inc',' 10th',' Never-married',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
67_78,' Self-emp-not-inc',' 11th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
0_29,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Federal-gov',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
0_29,' Local-gov',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Local-gov',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
0_29,' Local-gov',' Assoc-voc',' Never-married',' White',' Female',61_79,' >50K.'
42_54,' Federal-gov',' Assoc-acdm',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-not-inc',' 7th-8th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' State-gov',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
0_29,' Local-gov',' Assoc-acdm',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' State-gov',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Local-gov',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' Black',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' 11th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' 10th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' Doctorate',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-inc',' Bachelors',' Divorced',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Prof-school',' Divorced',' Black',' Female',61_79,' >50K.'
0_29,' Private',' Bachelors',' Divorced',' White',' Female',61_79,' >50K.'
42_54,' Self-emp-inc',' Assoc-voc',' Divorced',' White',' Female',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' State-gov',' Doctorate',' Married-spouse-absent',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-inc',' Prof-school',' Divorced',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' 12th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' 7th-8th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' State-gov',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-not-inc',' Doctorate',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' State-gov',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' 11th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Masters',' Divorced',' Black',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Divorced',' White',' Female',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Masters',' Never-married',' Black',' Female',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' 9th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
67_78,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
0_29,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Some-college',' Separated',' White',' Male',61_79,' >50K.'
55_66,' Private',' Doctorate',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Local-gov',' Bachelors',' Married-civ-spouse',' Black',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-inc',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Bachelors',' Never-married',' White',' Male',61_79,' >50K.'
55_66,' Private',' Bachelors',' Divorced',' White',' Male',61_79,' >50K.'
0_29,' State-gov',' Bachelors',' Never-married',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Separated',' White',' Male',61_79,' >50K.'
55_66,' Private',' Some-college',' Divorced',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Assoc-acdm',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Female',61_79,' >50K.'
42_54,' Private',' HS-grad',' Never-married',' White',' Female',61_79,' >50K.'
30_41,' Local-gov',' Some-college',' Married-civ-spouse',' Black',' Male',61_79,' >50K.'
55_66,' Local-gov',' Bachelors',' Never-married',' White',' Female',61_79,' >50K.'
55_66,' Private',' Masters',' Widowed',' White',' Male',61_79,' >50K.'
30_41,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' Prof-school',' Divorced',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-inc',' HS-grad',' Divorced',' White',' Male',61_79,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Black',' Male',61_79,' >50K.'
42_54,' Private',' Some-college',' Married-civ-spouse',' Black',' Male',61_79,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-inc',' Bachelors',' Divorced',' White',' Female',61_79,' >50K.'
42_54,' State-gov',' Bachelors',' Never-married',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Never-married',' White',' Male',61_79,' >50K.'
67_78,' Private',' Doctorate',' Divorced',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Doctorate',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-inc',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-not-inc',' Doctorate',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' Black',' Male',61_79,' >50K.'
30_41,' Private',' Prof-school',' Married-AF-spouse',' White',' Female',61_79,' >50K.'
42_54,' Self-emp-not-inc',' HS-grad',' Divorced',' White',' Female',61_79,' >50K.'
42_54,' Self-emp-not-inc',' HS-grad',' Divorced',' White',' Female',61_79,' >50K.'
30_41,' Private',' Masters',' Divorced',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Assoc-voc',' Never-married',' White',' Male',61_79,' >50K.'
55_66,' Private',' Prof-school',' Divorced',' White',' Male',61_79,' >50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Divorced',' White',' Male',61_79,' >50K.'
42_54,' Private',' Bachelors',' Married-spouse-absent',' White',' Female',61_79,' >50K.'
42_54,' Self-emp-not-inc',' Bachelors',' Divorced',' White',' Female',61_79,' >50K.'
42_54,' Self-emp-not-inc',' Prof-school',' Divorced',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Assoc-acdm',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' White',' Female',61_79,' >50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',61_79,' >50K.'
55_66,' Private',' Some-college',' Divorced',' White',' Male',61_79,' >50K.'
42_54,' Private',' Doctorate',' Separated',' White',' Female',61_79,' >50K.'
42_54,' State-gov',' Doctorate',' Divorced',' White',' Female',61_79,' >50K.'
55_66,' Self-emp-not-inc',' HS-grad',' Widowed',' White',' Female',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-spouse-absent',' White',' Female',61_79,' >50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Female',61_79,' >50K.'
30_41,' Private',' HS-grad',' Widowed',' White',' Female',61_79,' >50K.'
55_66,' Private',' 9th',' Divorced',' White',' Male',61_79,' >50K.'
42_54,' Local-gov',' Masters',' Never-married',' White',' Female',61_79,' >50K.'
42_54,' Private',' Doctorate',' Widowed',' White',' Female',61_79,' >50K.'
30_41,' Private',' HS-grad',' Separated',' White',' Female',61_79,' >50K.'
42_54,' Self-emp-inc',' Doctorate',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Local-gov',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Masters',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
55_66,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Bachelors',' Married-civ-spouse',' Asian-Pac-Islander',' Male',61_79,' >50K.'
42_54,' Local-gov',' Masters',' Married-spouse-absent',' White',' Female',61_79,' >50K.'
0_29,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Assoc-acdm',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
0_29,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' 11th',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Assoc-voc',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
30_41,' Private',' Some-college',' Married-civ-spouse',' White',' Male',61_79,' >50K.'
42_54,' Private',' Masters',' Married-civ-spouse',' Black',' Male',61_79,' >50K.'
